customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUS01041,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),72.4,2390.94,No
CUS01042,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,Two year,No,Credit card (automatic),20.11,583.22,No
CUS01043,Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,Two year,No,Bank transfer (automatic),24.43,434.8,No
CUS01044,Male,0,No,No,63,Yes,No,DSL,Yes,No,No,One year,Yes,Credit card (automatic),103.57,6526.42,No
CUS01045,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,Electronic check,70.23,4566.17,No
CUS01046,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),111.55,6253.38,Yes
CUS01047,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Mailed check,18.33,782.2,No
CUS01048,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.02,194.64,No
CUS01049,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,One year,No,Bank transfer (automatic),91.96,3596.16,No
CUS01050,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,65.63,1510.45,No
CUS01051,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),109.38,1095.06,No
CUS01052,Male,1,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,96.66,6287.73,No
CUS01053,Male,0,Yes,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),68.4,,No
CUS01054,Male,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),65.85,3747.64,No
CUS01055,Male,0,No,No,27,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.12,2687.15,No
CUS01056,Male,1,Yes,No,67,Yes,No,Fiber optic,Yes,No,No,One year,No,Bank transfer (automatic),98.37,6590.57,No
CUS01057,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Credit card (automatic),45.69,2651.34,Yes
CUS01058,Male,0,No,No,70,Yes,Yes,DSL,No,Yes,No,Two year,Yes,Credit card (automatic),85.46,5982.5,No
CUS01059,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),82.32,1736.21,No
CUS01060,Female,0,Yes,No,28,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.61,2905.87,No
CUS01061,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),104.86,7129.76,No
CUS01062,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,44.83,1966.89,No
CUS01063,Male,0,No,No,69,Yes,No,DSL,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.97,7310.72,No
CUS01064,Male,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,110.46,1760.67,No
CUS01065,Female,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,One year,Yes,Credit card (automatic),28.96,1104.94,No
CUS01066,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,75.37,2936.04,No
CUS01067,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,61.65,1664.04,Yes
CUS01068,Male,1,No,Yes,1,Yes,Yes,DSL,Yes,Yes,No,Two year,No,Credit card (automatic),58.2,64.07,No
CUS01069,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,Credit card (automatic),88.48,2304.52,No
CUS01070,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,30.96,621.12,No
CUS01071,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.99,595.96,Yes
CUS01072,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.66,1242.03,No
CUS01073,Female,0,No,Yes,51,Yes,No,Fiber optic,No,No,Yes,One year,No,Electronic check,75.83,3863.35,No
CUS01074,Male,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,Two year,No,Mailed check,40.54,1907.85,No
CUS01075,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.75,1518.96,Yes
CUS01076,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.54,5084.92,Yes
CUS01077,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer (automatic),117.98,1298.78,No
CUS01078,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Two year,Yes,Credit card (automatic),104.23,7296.04,No
CUS01079,Female,0,Yes,Yes,1,No,No phone service,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.66,53.62,Yes
CUS01080,Male,1,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,70.85,1133.02,No
CUS01081,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Mailed check,49.78,99.9,No
CUS01082,Male,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No,Yes,Two year,Yes,Electronic check,90.88,1824.06,No
CUS01083,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,60.24,3017.29,No
CUS01084,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),29.54,269.42,No
CUS01085,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.08,4541.58,No
CUS01086,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.11,667.27,No
CUS01087,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,47.73,2391.86,No
CUS01088,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Mailed check,108.71,1734.81,No
CUS01089,Female,0,No,No,60,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),27.42,1654.12,No
CUS01090,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Two year,No,Credit card (automatic),68.44,824.84,No
CUS01091,Female,1,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.51,6246.55,No
CUS01092,Male,0,No,Yes,47,No,No phone service,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,108.45,5099.49,Yes
CUS01093,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,73.98,5104.01,No
CUS01094,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),33.32,1537.46,No
CUS01095,Female,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,Yes,One year,Yes,Mailed check,112.09,1001.77,No
CUS01096,Female,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,92.93,5201.14,No
CUS01097,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.57,689.88,No
CUS01098,Female,1,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,45.7,2735.1,No
CUS01099,Female,1,No,Yes,57,Yes,Yes,DSL,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),22.77,1301.08,No
CUS01100,Male,0,Yes,No,67,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,37.14,2494.71,No
CUS01101,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Credit card (automatic),95.77,2673.02,Yes
CUS01102,Female,1,Yes,No,15,No,No phone service,DSL,No,No,No,Two year,Yes,Bank transfer (automatic),28.86,430.82,No
CUS01103,Female,0,No,Yes,62,Yes,Yes,DSL,No,No,Yes,Two year,Yes,Mailed check,30.94,1917.43,No
CUS01104,Male,1,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,Two year,No,Bank transfer (automatic),37.59,1730.75,Yes
CUS01105,Female,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,Yes,Two year,No,Electronic check,57.53,2420.53,No
CUS01106,Female,0,No,Yes,22,Yes,No,DSL,Yes,Yes,No,One year,No,Bank transfer (automatic),36.91,810.63,No
CUS01107,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Bank transfer (automatic),108.43,3149.17,No
CUS01108,Female,0,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,Two year,Yes,Credit card (automatic),43.77,2451.56,No
CUS01109,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No,Two year,Yes,Credit card (automatic),109.95,3185.54,No
CUS01110,Male,0,Yes,No,66,No,No phone service,No,No internet service,No internet service,No internet service,One year,No,Mailed check,116.49,7689.49,No
CUS01111,Male,0,No,No,55,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,Credit card (automatic),93.48,5135.08,No
CUS01112,Male,0,No,No,23,Yes,No,DSL,Yes,Yes,Yes,One year,No,Mailed check,18.74,429.75,No
CUS01113,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,No,Two year,No,Electronic check,42.0,293.12,No
CUS01114,Male,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Credit card (automatic),44.73,1920.37,Yes
CUS01115,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.28,2397.9,No
CUS01116,Male,0,Yes,No,34,Yes,No,DSL,No,Yes,No,Month-to-month,No,Electronic check,33.84,1157.07,No
CUS01117,Male,0,Yes,No,49,No,No phone service,Fiber optic,Yes,Yes,Yes,One year,No,Mailed check,25.72,1261.28,No
CUS01118,Male,1,No,Yes,16,No,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer (automatic),35.64,572.38,No
CUS01119,Male,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),50.74,53.32,No
CUS01120,Female,0,Yes,No,53,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.92,1217.88,No
CUS01121,Female,0,Yes,No,43,No,No phone service,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,37.54,1622.03,No
CUS01122,Male,0,No,No,48,Yes,No,DSL,No,No,No,Month-to-month,Yes,Mailed check,34.75,1672.64,Yes
CUS01123,Male,1,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),95.24,85.31,No
CUS01124,Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,No,Credit card (automatic),34.96,2486.33,No
CUS01125,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,Two year,No,Electronic check,97.15,6699.17,No
CUS01126,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Two year,No,Bank transfer (automatic),68.82,547.79,No
CUS01127,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,93.79,,No
CUS01128,Female,0,No,Yes,68,Yes,Yes,DSL,Yes,No,No,Month-to-month,No,Mailed check,63.04,4277.4,No
CUS01129,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),108.11,873.44,No
CUS01130,Female,1,No,No,13,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),45.65,597.54,Yes
CUS01131,Female,1,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,94.68,2463.35,Yes
CUS01132,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.34,278.89,Yes
CUS01133,Female,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.26,3724.84,Yes
CUS01134,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,20.84,42.79,Yes
CUS01135,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.74,1406.15,Yes
CUS01136,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),60.13,4324.46,No
CUS01137,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),80.38,2335.08,Yes
CUS01138,Female,0,No,No,18,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.09,1120.66,No
CUS01139,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,Electronic check,76.9,5082.6,Yes
CUS01140,Male,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),104.17,5105.2,No
CUS01141,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Credit card (automatic),32.2,1514.93,Yes
CUS01142,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,42.41,80.2,No
CUS01143,Female,1,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),98.28,6388.2,No
CUS01144,Male,1,No,No,26,No,No phone service,DSL,No,No,No,One year,Yes,Credit card (automatic),40.81,1064.12,No
CUS01145,Female,1,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Mailed check,108.57,4237.76,No
CUS01146,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,One year,No,Credit card (automatic),72.08,1233.93,No
CUS01147,Male,0,No,No,26,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),26.19,683.25,No
CUS01148,Female,0,No,No,10,No,No phone service,DSL,No,Yes,Yes,One year,Yes,Credit card (automatic),20.07,200.24,No
CUS01149,Male,1,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),94.29,3585.8,No
CUS01150,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,One year,No,Electronic check,103.64,1862.73,No
CUS01151,Male,0,Yes,No,6,Yes,Yes,DSL,No,No,No,One year,Yes,Credit card (automatic),41.99,258.57,No
CUS01152,Male,0,No,No,56,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,42.08,2353.01,No
CUS01153,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,113.41,111.38,Yes
CUS01154,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,No,One year,No,Mailed check,83.62,3088.56,No
CUS01155,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Two year,No,Bank transfer (automatic),34.76,139.45,No
CUS01156,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,No,Month-to-month,No,Electronic check,62.86,2203.33,No
CUS01157,Female,0,No,No,67,Yes,No,DSL,No,No,Yes,Month-to-month,No,Bank transfer (automatic),109.04,7313.95,No
CUS01158,Male,1,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,Two year,Yes,Credit card (automatic),80.12,4486.43,No
CUS01159,Female,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,Electronic check,58.75,1115.13,No
CUS01160,Female,0,Yes,Yes,4,No,No phone service,Fiber optic,Yes,No,Yes,Month-to-month,No,Mailed check,33.1,119.06,No
CUS01161,Female,0,Yes,No,23,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.6,2084.92,No
CUS01162,Male,1,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.64,1323.7,Yes
CUS01163,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.59,2014.01,No
CUS01164,Female,1,No,Yes,52,Yes,No,Fiber optic,No,No,Yes,Two year,No,Credit card (automatic),78.01,4064.05,No
CUS01165,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,No,One year,No,Electronic check,73.54,3679.73,No
CUS01166,Female,1,No,No,6,Yes,Yes,DSL,No,Yes,Yes,Two year,Yes,Electronic check,42.65,253.82,No
CUS01167,Male,1,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Mailed check,88.83,3637.5,No
CUS01168,Female,0,No,No,34,Yes,No,DSL,No,Yes,Yes,One year,Yes,Electronic check,74.61,2530.95,Yes
CUS01169,Male,0,Yes,No,33,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),58.37,1923.98,No
CUS01170,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,One year,No,Bank transfer (automatic),23.21,1672.99,No
CUS01171,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,Two year,Yes,Bank transfer (automatic),51.13,2699.34,Yes
CUS01172,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,53.24,1490.04,No
CUS01173,Male,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,Two year,No,Credit card (automatic),97.12,878.09,Yes
CUS01174,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,69.34,1797.66,No
CUS01175,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,111.21,1333.63,No
CUS01176,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),93.07,3810.91,No
CUS01177,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,One year,Yes,Mailed check,71.8,2571.26,No
CUS01178,Female,0,No,No,60,Yes,No,Fiber optic,No,No,No,One year,Yes,Bank transfer (automatic),34.89,2089.4,No
CUS01179,Male,0,Yes,No,20,No,No phone service,DSL,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,40.1,796.68,Yes
CUS01180,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.01,71.9,No
CUS01181,Female,0,No,Yes,7,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,62.29,438.43,No
CUS01182,Female,1,Yes,No,69,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.25,6222.04,Yes
CUS01183,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.93,1509.34,Yes
CUS01184,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Electronic check,27.62,252.21,No
CUS01185,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,Credit card (automatic),67.59,809.8,No
CUS01186,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,66.14,729.19,Yes
CUS01187,Female,1,No,No,65,No,No phone service,DSL,No,No,Yes,One year,No,Bank transfer (automatic),61.89,4018.12,No
CUS01188,Male,1,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,48.12,1046.33,No
CUS01189,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),65.58,4197.57,No
CUS01190,Female,0,Yes,No,51,Yes,No,DSL,Yes,No,Yes,Two year,Yes,Electronic check,69.66,3545.84,No
CUS01191,Male,0,No,No,60,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Credit card (automatic),77.97,4677.07,No
CUS01192,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,55.74,1395.56,Yes
CUS01193,Male,1,Yes,No,14,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.51,1565.42,No
CUS01194,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,No,Yes,Two year,Yes,Mailed check,51.88,1090.51,No
CUS01195,Female,0,No,No,64,Yes,Yes,DSL,Yes,No,Yes,Two year,Yes,Electronic check,107.51,6884.77,No
CUS01196,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,Two year,No,Credit card (automatic),98.13,2442.86,No
CUS01197,Female,1,Yes,No,20,Yes,Yes,DSL,No,Yes,No,Two year,No,Electronic check,64.53,1294.13,No
CUS01198,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,67.63,1564.98,Yes
CUS01199,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),104.99,1573.57,No
CUS01200,Male,0,No,No,31,Yes,Yes,DSL,No,No,Yes,One year,Yes,Credit card (automatic),67.27,2089.07,No
CUS01201,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Bank transfer (automatic),85.94,1284.08,Yes
CUS01202,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Electronic check,98.93,4060.73,No
CUS01203,Female,1,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),108.79,3375.04,No
CUS01204,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,39.82,1952.27,No
CUS01205,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,115.54,4622.4,No
CUS01206,Female,0,Yes,No,23,No,No phone service,Fiber optic,No,No,Yes,One year,Yes,Electronic check,114.53,2636.16,Yes
CUS01207,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,Two year,No,Credit card (automatic),47.74,572.56,No
CUS01208,Female,0,No,No,9,Yes,No,DSL,No,No,No,Two year,No,Credit card (automatic),79.37,709.47,No
CUS01209,Male,0,Yes,No,41,Yes,No,DSL,Yes,No,No,Month-to-month,No,Electronic check,22.69,929.55,No
CUS01210,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.78,1390.96,No
CUS01211,Male,1,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,76.38,146.89,Yes
CUS01212,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,One year,No,Bank transfer (automatic),83.01,4481.99,No
CUS01213,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.46,1071.59,No
CUS01214,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.47,3801.61,Yes
CUS01215,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,97.29,2823.17,No
CUS01216,Male,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,34.85,1257.55,No
CUS01217,Female,0,No,Yes,59,Yes,Yes,DSL,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.96,4950.32,No
CUS01218,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),74.26,1708.73,No
CUS01219,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.76,748.55,No
CUS01220,Male,0,No,Yes,57,No,No phone service,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),40.86,2323.97,No
CUS01221,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,59.97,471.44,No
CUS01222,Female,1,No,No,60,No,No phone service,Fiber optic,No,No,No,Month-to-month,No,Electronic check,104.38,6258.09,No
